lm_halo,n_sats_halo
11.639116,3
11.475924,2
10.870974,3
10.802024,0
10.854091,1
12.650966,37
11.657951,2
11.702515,2
11.277191,3
10.819846,1
10.967907,1
10.82765,1
10.898971,2
11.692565,6
11.435926,4
12.529995,26
11.029714,2
11.222404,2
11.610668,5
11.870609,7
10.999222,0
11.354321,5
10.984531,1
11.190748,0
12.880604,75
11.427865,3
10.679793,1
11.270736,0
11.843812,9
10.94188,0
11.132093,2
11.185938,3
10.924365,1
10.793855,1
11.1271515,0
10.864053,1
11.131524,1
11.020903,1
12.6111145,36
11.397976,2
11.025166,0
11.576368,3
10.813407,1
10.930303,0
11.627631,6
10.980731,0
12.026651,9
11.087873,0
11.067638,1
11.448935,2
11.071801,1
11.46608,3
11.417159,2
11.551191,6
11.3560705,4
11.212171,1
10.975127,0
10.921493,0
11.348322,0
11.087331,2
10.870542,0
11.082543,3
10.983933,1
13.269985,187
12.895242,65
11.102236,1
11.293303,2
11.317028,3
11.557398,2
10.760962,0
12.030783,8
10.701354,1
11.040679,1
10.926556,2
12.450733,26
11.884684,4
11.246801,2
11.260061,1
11.671566,5
11.689606,7
11.007216,3
11.314844,3
