kind,n_sats_halo,log_luminosity_r01
0,0,8.343057
0,0,8.004423
0,0,7.7050533
0,0,7.595057
0,1,8.688795
0,0,7.6455092
0,0,7.79236
0,1,9.07914
0,0,8.362116
0,0,9.538139
0,0,8.294836
0,0,7.613129
0,0,8.357525
0,0,7.6548014
0,0,8.392187
0,2,9.453232
0,0,7.9886117
0,0,7.7415204
0,0,7.876173
0,0,8.405796
0,0,7.616239
0,0,7.892205
0,0,8.032529
0,0,8.020777
0,0,7.985472
0,0,7.6205416
0,0,7.929236
0,0,7.693504
0,0,8.263311
0,0,7.5963144
0,0,8.386574
0,0,7.771276
0,0,7.7931533
0,0,8.407287
0,0,7.567531
0,1,7.8613334
0,0,7.6710334
0,1,9.257011
0,0,8.0421295
0,1,9.32487
0,0,7.498349
0,0,7.992253
0,2,8.6767235
0,0,7.728416
0,0,7.7196054
0,0,7.744579
0,0,8.150003
0,0,7.5459776
0,0,8.754042
0,0,8.233771
0,0,7.9878945
0,0,8.213438
0,0,7.906667
0,0,7.4713206
0,0,8.240649
0,1,9.129434
0,0,8.525587
0,2,9.031535
0,2,9.198179
0,0,7.681931
0,0,7.981825
0,0,9.025138
0,0,7.8486853
0,0,7.908711
0,0,7.7970614
0,0,7.6798058
0,0,7.8204074
0,0,7.804117
0,1,9.513852
0,0,8.626686
0,1,7.990217
0,0,7.6996293
0,0,8.043645
0,0,8.114405
0,1,8.761456
0,1,7.8046775
0,0,7.7336197
0,1,7.5990524
0,0,7.7961254
0,0,7.721094
0,1,8.073225
0,0,7.8479414
0,1,7.882319
0,0,7.738621
0,0,8.764921
0,0,7.955901
0,0,8.12497
0,0,7.868317
0,2,8.473517
0,1,8.8288765
0,0,7.827047
0,0,7.423954
0,0,8.011192
0,0,7.7324457
0,0,7.722009
0,1,7.801367
0,0,8.212399
0,0,7.89793
0,0,8.485646
0,2,8.982378
0,0,7.7607055
0,0,8.160172
0,1,8.104172
0,1,9.194767
0,1,9.2948675
0,4,10.0478115
0,0,9.0614605
0,0,9.859584
0,0,8.916931
0,1,8.005403
0,1,7.9686146
0,1,8.438191
0,0,7.7992635
0,1,9.066148
0,0,8.683771
0,0,8.091153
0,1,9.062649
0,0,7.8009624
0,1,8.02607
0,0,7.5097933
0,0,7.410473
0,0,8.264533
0,0,8.169563
0,0,7.7324657
0,0,7.5886984
0,0,7.6645875
0,0,7.709222
0,0,8.253172
0,0,8.6592045
0,3,8.748314
0,2,9.637752
0,0,8.494639
0,0,7.297868
0,0,7.69758
0,1,7.5053763
0,0,7.882672
0,0,7.5068903
0,2,9.222347
0,0,7.399317
0,0,7.801401
0,0,8.279077
0,17,10.570429
0,4,9.764666
0,0,7.791352
0,0,7.7950983
0,1,7.8702664
0,0,7.9376717
0,0,8.363916
0,1,8.756319
0,1,8.494405
0,0,7.548411
0,0,8.063619
0,2,8.933736
0,13,10.513842
0,1,8.999326
0,0,7.930255
0,0,7.825492
0,0,8.033116
0,0,8.62606
0,0,8.202158
0,0,7.3909082
0,0,7.909299
0,0,7.680311
0,0,8.298381
0,2,9.162337
0,0,7.7287545
0,0,7.5943933
0,0,8.772937
0,0,7.707173
0,0,7.8347306
0,0,7.671639
0,0,7.8234797
0,1,7.6997137
0,0,7.748053
0,0,8.853599
0,0,7.5804768
0,0,7.497401
0,0,8.045653
0,0,7.7263765
0,0,7.7663045
0,1,8.13934
0,0,7.5477843
0,0,8.356732
0,0,7.9897423
0,2,7.5752993
0,1,8.830337
0,0,8.65744
0,0,7.506541
0,0,8.421331
0,0,8.188489
0,1,8.879942
0,0,7.8870497
0,0,7.874565
0,0,7.762736
0,0,8.746558
0,0,7.5956984
0,2,9.759296
0,5,9.7460165
0,0,7.806848
0,0,8.646905
0,1,7.699406
0,1,8.222022
0,0,7.56031
0,0,7.646666
0,1,8.141208
0,0,8.650641
0,0,7.8256536
0,0,8.685687
0,0,8.206931
0,0,7.894823
0,0,8.608837
0,0,8.287049
0,0,7.7475624
0,2,8.528939
0,1,9.640431
0,0,8.312335
0,0,8.012242
0,2,7.489763
0,0,7.4784265
0,0,7.764479
0,0,7.708929
0,0,8.4973345
0,1,8.7638445
0,2,8.656176
0,1,8.319947
0,0,7.947694
0,26,10.644225
0,0,7.8010902
0,0,7.9410515
0,0,7.6435447
0,0,8.8072
0,0,7.83287
0,0,7.5786667
0,0,7.9056764
0,0,8.056035
0,0,8.504415
0,0,7.8773274
0,0,8.3225155
0,0,7.707328
0,0,7.4198813
0,1,9.2783375
0,0,8.412192
0,0,7.5087957
0,0,8.172827
0,0,7.7087154
0,0,8.917905
0,0,8.790577
0,0,7.5280447
0,0,8.180689
0,0,8.257753
0,1,8.163671
0,0,8.148494
0,0,7.8164377
0,2,9.005532
0,2,8.957345
0,1,8.79713
0,1,7.6351256
0,0,8.493912
0,0,7.9194098
0,0,8.228643
0,0,8.104946
0,1,7.9859576
0,0,7.7129145
0,0,8.370491
0,1,9.064293
0,0,7.5583344
0,2,9.078793
0,3,9.267754
0,0,8.399216
0,1,7.736776
0,0,7.6324368
0,0,8.092601
0,0,7.875102
0,0,7.875937
0,0,7.6287303
0,0,8.325271
0,0,7.624887
0,0,7.5140147
0,0,7.8136706
0,1,8.56281
0,0,7.9285007
0,0,7.5691485
0,0,7.9043446
0,0,7.850507
0,0,9.644092
0,1,8.448995
0,0,8.147654
0,0,7.769762
0,0,8.278147
0,0,8.178306
0,4,9.685329
0,0,9.193959
0,0,7.384394
0,0,7.782525
0,0,7.4416513
0,0,8.8178835
0,0,7.9639587
0,0,7.449948
0,0,8.446159
0,0,8.716624
0,0,8.018738
0,0,8.336018
0,2,7.996017
0,0,7.5646734
0,0,8.638978
0,0,7.648131
0,0,7.9294033
0,1,8.189776
0,0,8.291601
0,0,7.902273
0,1,9.40836
0,0,8.359712
0,3,9.572017
0,0,8.120988
0,1,8.128177
0,1,9.653955
0,1,8.890802
0,0,7.3781147
0,0,7.354712
0,1,8.663897
0,3,8.197506
0,0,7.692938
0,1,8.34805
0,0,7.712517
0,1,8.590978
0,0,8.618629
0,0,7.6118135
0,0,7.547375
0,0,8.402704
0,1,8.686825
0,0,7.7156153
0,0,7.845523
0,0,8.3681135
0,0,8.470006
0,0,7.6531734
0,0,8.27751
0,0,9.238471
0,1,9.064726
0,0,8.18406
0,1,8.691301
0,0,7.8775024
0,0,7.8579993
0,0,8.412335
0,1,8.290356
0,0,7.703018
0,7,10.260892
0,0,8.159803
0,0,8.595583
0,0,7.5175905
0,1,8.496975
0,0,7.8272963
0,1,8.269797
0,0,7.976413
0,0,8.051631
0,0,8.023071
0,0,7.782328
0,0,8.767887
0,0,8.132638
0,0,7.9266357
0,0,8.418997
0,0,8.773397
0,0,7.939738
0,1,7.9120164
0,0,7.9761286
0,1,7.982781
0,1,8.1238985
0,1,8.387535
0,0,7.7965703
0,0,7.998588
0,0,7.8362565
0,0,7.6586285
0,0,7.6003566
0,0,7.562938
0,0,8.070725
0,0,7.6988482
0,0,7.701759
0,0,7.8920383
0,0,8.512377
0,0,9.289756
0,0,7.5992107
0,0,7.4204416
0,0,7.9564557
0,0,7.576436
0,0,8.278751
0,0,7.817065
0,0,8.02783
0,0,7.7930603
0,3,8.442918
0,0,9.021977
0,0,7.9682317
0,0,7.967288
0,1,8.444283
0,1,8.022069
0,0,8.216586
0,0,7.987812
0,0,8.515929
0,0,7.6520104
0,0,7.526728
0,0,8.241619
0,0,8.281238
0,0,7.74673
0,1,7.908016
0,0,8.563863
0,1,8.63367
0,0,8.348754
0,0,9.087182
0,0,9.17365
0,0,8.013102
0,0,8.169111
0,2,9.362892
0,0,8.083467
0,1,8.351859
0,3,9.913632
0,1,7.531877
0,1,7.942572
0,0,8.480988
0,0,7.630357
0,0,8.837258
0,0,7.9300156
0,0,7.9511695
0,0,7.8388677
0,1,8.938054
0,0,7.88432
0,0,8.848638
0,0,7.481244
0,1,8.604923
0,0,8.081077
0,0,7.6170855
0,0,8.1633
0,0,7.9873757
0,0,7.747221
0,0,7.997162
0,0,8.231882
0,0,7.99911
0,0,7.7787967
0,0,7.752782
0,1,8.375163
0,0,7.71931
0,0,7.6718907
0,0,7.910211
0,0,9.1782255
0,1,8.757652
0,7,10.026092
0,1,9.608664
0,2,8.911207
0,1,8.759743
0,1,8.970659
0,0,8.917704
0,1,9.023987
0,2,9.529451
0,40,10.753439
0,12,10.272924
0,2,9.515126
0,0,8.906572
0,0,8.909313
0,0,8.850265
0,3,8.983385
0,1,8.963123
0,0,8.937288
0,2,9.285131
0,0,8.945835
0,3,9.658774
0,1,8.797045
0,2,8.863317
0,1,8.960935
0,1,9.335649
0,2,9.127666
0,3,9.48261
0,2,9.398525
0,0,8.847777
0,1,8.962102
0,4,9.5658655
0,0,8.94099
0,0,7.8274956
0,0,8.971268
0,0,8.8181505
0,1,9.352945
0,0,9.435746
0,1,9.182741
0,1,8.769432
0,1,9.134373
0,0,8.790085
0,0,8.794139
0,0,8.780764
0,4,9.120684
0,2,8.779277
0,0,9.364399
0,1,7.4823766
0,3,10.172094
0,0,7.721122
0,0,7.30923
0,1,8.7829275
0,0,9.54111
0,1,8.884196
0,1,9.820129
0,6,10.04664
0,1,8.969918
0,0,7.7459364
0,0,7.6637626
0,0,7.9375815
0,1,8.564399
0,1,8.386333
0,0,8.726105
0,0,9.2295885
0,0,8.1438
0,1,9.123133
0,0,7.4809093
0,0,7.298787
0,1,8.491992
0,3,9.589042
0,0,8.7133875
0,0,8.802385
0,0,8.950209
0,1,9.648507
0,1,7.648334
0,0,8.137788
0,0,7.7545314
0,0,7.7432575
0,3,9.803116
0,0,8.828379
0,0,8.658771
0,0,8.168995
0,0,8.492326
0,0,8.244348
0,1,8.873515
0,0,7.8918715
0,9,10.196536
0,1,9.246729
0,0,8.994685
0,13,10.20584
0,2,9.079492
0,0,9.14845
0,1,9.158935
0,1,9.271112
0,0,9.479211
0,1,9.178646
0,0,8.936974
0,5,9.639265
0,0,8.724379
0,1,9.163274
0,2,9.411349
0,0,8.895663
0,3,9.688272
0,5,9.772529
0,4,9.255455
0,1,9.555499
0,0,8.718288
0,0,9.875773
0,0,8.960099
0,1,9.257068
0,2,9.453121
0,3,9.400535
0,0,8.753974
0,0,8.954894
0,20,10.7793865
0,1,8.996745
0,1,8.990296
0,0,9.023375
0,2,9.579789
0,2,8.750111
0,1,9.211177
0,1,9.28587
0,1,8.650034
0,0,8.879966
0,2,8.733199
0,3,9.880904
0,1,9.231275
0,6,10.068099
0,0,8.752832
0,0,8.864896
0,4,9.72464
0,0,9.073524
0,0,8.928422
0,3,9.698006
0,1,8.910297
0,1,9.290266
0,1,8.703781
0,1,9.503143
0,0,8.713258
0,0,8.892011
0,0,9.222741
0,2,10.057036
0,1,8.698173
0,0,8.836539
0,1,8.76263
0,1,8.761314
0,1,9.128241
0,1,8.715042
0,1,8.785687
0,0,9.105079
0,1,9.147416
0,63,10.915608
0,1,8.927319
0,0,8.778822
0,0,8.736937
0,3,9.595325
0,0,8.851165
0,0,8.929778
0,1,9.13375
0,1,10.026826
0,0,8.996968
0,1,9.211697
0,0,9.29034
0,1,9.227196
0,0,8.832506
0,6,9.761989
0,0,8.799377
0,2,9.238545
0,1,9.207194
0,0,9.026247
0,0,9.125242
0,2,9.411264
0,2,8.728157
0,0,9.020398
0,3,10.2583685
0,2,9.173126
0,2,9.1811905
0,3,9.492279
0,0,8.81434
0,1,9.089128
0,0,8.736605
0,1,9.532792
0,1,8.754801
0,1,9.451296
0,1,9.154231
0,1,9.167636
0,15,10.5702505
0,2,10.051143
0,3,10.167004
0,15,10.612573
0,0,8.71526
0,0,8.72844
0,4,9.6573515
0,2,9.563556
0,0,8.894831
0,0,9.488146
0,0,8.712532
0,1,8.915853
0,1,9.061514
0,2,9.820919
0,1,8.904266
0,0,9.034367
0,0,8.686186
0,1,9.312732
0,1,9.040379
0,3,9.294051
0,0,8.841977
0,0,8.810792
0,0,8.927173
0,1,9.338525
0,1,9.440661
0,0,8.838617
0,44,10.905906
0,0,9.245807
0,0,9.15406
0,9,10.267507
0,1,9.148115
0,1,9.179014
0,0,8.82774
0,0,8.8460455
0,1,8.876394
0,1,9.056703
0,0,9.146081
0,0,8.731897
0,1,9.268253
0,2,9.05434
0,0,8.986853
0,0,8.712916
0,0,8.948709
0,2,9.247389
0,2,9.023886
0,2,9.155988
0,1,9.059587
0,7,10.368899
0,18,10.427746
0,18,10.753867
0,2,9.205899
0,0,9.627685
0,0,8.762062
0,0,8.697378
0,0,9.113279
0,0,8.851337
0,1,8.890364
0,1,9.316282
0,0,9.388283
0,2,8.720389
0,2,9.519972
0,0,9.517332
0,3,9.571798
0,0,8.876117
0,0,8.901262
0,19,10.589351
0,2,9.099864
0,0,8.909274
0,27,10.59605
0,0,9.2280245
0,0,8.700553
0,2,9.348359
0,2,8.88992
0,0,9.041076
0,314,11.386079
0,0,9.80547
0,0,9.079101
0,0,8.745061
0,0,9.301189
0,14,10.443134
0,0,9.12379
0,0,8.967442
0,1,8.724219
0,4,9.389795
0,1,9.432139
0,0,8.950917
0,2,9.4608
0,1,9.218521
0,2,9.115771
0,1,9.350876
0,3,10.179925
0,5,9.642402
0,21,10.424473
0,1,9.70282
0,0,8.701841
0,1,9.089168
0,4,9.463446
0,0,9.1432495
0,0,9.208028
0,0,9.197248
0,1,9.453105
0,0,9.083691
0,3,9.70457
0,1,9.3969555
0,1,9.295136
0,1,8.977595
0,1,9.552448
0,1,9.174595
0,0,8.995237
0,1,9.221659
0,0,8.910129
0,2,9.602071
0,3,9.201793
0,1,8.866539
0,0,8.8052635
0,1,8.720031
0,3,9.683369
0,0,8.858998
0,0,8.899765
0,0,9.262393
0,0,9.619484
0,3,9.670954
0,0,8.90283
0,0,8.809081
0,4,9.762809
0,1,8.781378
0,3,9.822424
0,1,9.658375
0,3,9.23857
0,2,9.977313
0,2,9.386375
0,2,9.793007
0,1,9.181762
0,1,9.295589
0,1,9.213186
0,1,8.948325
0,2,9.554161
0,1,8.878341
0,1,9.283362
0,0,9.532627
0,0,8.891771
0,0,8.923944
0,0,8.958005
0,0,9.100816
0,2,8.864368
0,0,9.482159
0,1,9.403644
0,1,9.682393
0,0,9.533141
0,22,10.55038
0,0,8.854467
0,0,8.918028
0,2,9.686679
0,1,8.760071
0,20,10.51964
0,2,9.276369
0,0,8.876801
0,0,8.96688
0,0,9.0635195
0,0,8.91975
0,1,9.845552
0,0,9.347353
0,1,9.262326
0,1,8.933202
0,5,9.667635
0,0,9.150085
0,5,10.036667
0,1,10.01925
0,3,9.189743
0,1,8.753107
0,7,10.24807
0,1,9.680399
0,2,9.433537
0,0,8.734768
0,3,9.989588
0,0,8.7899
0,1,8.871412
0,2,8.911309
0,20,10.390779
0,0,8.964416
0,0,8.792568
0,3,10.113073
0,0,8.808841
0,4,9.495359
0,1,8.903037
0,0,9.046438
0,1,8.784595
0,0,9.002374
0,1,9.3573
0,2,9.516071
0,0,9.101187
0,2,9.524857
0,0,9.2821245
0,0,8.793722
0,0,9.6167345
0,1,8.998823
0,0,8.745595
0,0,8.793037
0,1,9.668116
0,2,8.994817
0,4,9.887417
0,2,8.917123
0,0,9.364726
0,1,9.238369
0,4,9.233783
0,1,9.616156
0,2,8.923246
0,4,9.802463
0,1,9.513076
0,0,8.820735
0,10,10.540175
0,5,10.024427
0,6,9.719642
0,1,9.075709
0,5,9.805743
0,1,8.937285
0,0,8.904554
0,0,8.735443
0,3,9.311419
0,1,9.422789
0,2,9.245568
0,0,9.102177
0,1,9.417895
0,0,8.789745
0,1,9.209167
0,2,9.109261
0,0,8.8778305
0,0,8.733723
0,0,8.980863
0,2,9.3906355
0,3,9.211213
0,0,8.910426
0,11,10.365259
0,2,9.300786
0,0,8.882091
0,1,9.30371
0,1,8.76248
0,1,8.765573
0,3,9.6794
0,1,10.116844
0,0,9.19618
0,7,10.269128
0,2,9.260384
0,0,8.948866
0,2,9.419021
0,1,9.192958
0,4,9.755539
0,6,10.032108
0,8,10.37029
0,3,10.291478
0,0,9.267904
0,1,8.764336
0,1,9.951445
0,0,8.952867
0,3,9.011565
0,2,10.254279
0,1,9.2633
0,0,8.833064
0,1,8.7366295
0,0,9.119454
0,1,8.795955
0,1,9.902306
0,0,8.910535
0,0,8.973212
0,0,8.930325
0,2,9.197088
0,2,9.340885
0,1,9.717091
0,0,8.918628
0,0,9.315513
0,0,8.794865
0,2,8.773781
0,1,9.142762
0,0,9.097496
0,41,10.655486
0,0,8.843867
0,1,8.977083
0,0,9.00848
0,4,9.791641
0,0,9.030853
0,0,9.37945
0,1,9.378286
0,1,9.03964
0,3,8.733942
0,1,8.880165
0,2,9.155702
0,7,10.42796
0,0,8.855644
0,0,9.069993
0,3,9.316686
0,1,9.439192
0,3,9.874642
0,1,9.502316
0,0,8.855155
0,1,9.3453045
0,0,9.057923
0,1,9.002607
0,2,9.59213
0,1,9.284098
0,7,10.369889
0,4,10.074936
0,0,9.184135
0,1,8.907286
0,0,8.784458
0,1,9.378478
0,1,8.999911
0,2,8.974776
0,1,9.445922
0,0,9.105584
0,1,8.74299
0,2,8.961812
0,4,9.456678
0,3,10.239687
0,0,8.911867
0,1,9.188583
0,0,8.86342
0,2,9.009621
0,1,8.827764
0,0,8.884961
0,1,9.441056
0,0,8.934302
0,4,9.1959505
0,1,8.787864
0,2,9.575831
0,1,9.375185
0,6,10.254796
0,0,8.730399
0,3,10.105345
0,2,9.692769
0,3,9.632604
0,3,9.379396
0,2,9.373369
0,0,8.736984
0,1,9.121701
0,0,9.525474
0,0,8.88633
0,1,8.738574
0,1,8.746717
0,3,9.64251
0,4,9.490506
0,0,8.8281145
0,0,9.157104
0,0,8.965614
0,1,9.731623
0,0,8.83424
0,0,9.081515
0,2,9.117928
0,2,8.961629
0,0,8.908653
0,3,10.068438
0,1,9.210104
0,0,8.766952
0,1,8.896422
0,0,8.831944
0,2,9.102602
0,0,8.734878
0,1,9.315694
0,2,9.605051
0,0,8.969055
0,14,10.651443
0,0,8.7827635
0,1,9.221196
0,1,8.911705
0,1,8.757763
0,2,9.018674
0,7,9.83578
0,2,9.123293
0,0,9.248148
0,0,8.923871
0,5,9.817063
0,0,8.91514
0,1,9.005808
0,1,9.39818
0,2,9.500202
0,1,9.0280485
0,0,8.874062
0,1,8.757107
0,0,8.782359
0,1,9.3012905
0,1,8.968169
0,0,9.218123
0,0,8.9159355
0,5,9.799815
0,0,8.879645
0,1,9.345531
0,0,9.236357
0,0,9.217346
0,1,9.204739
0,1,9.55773
0,0,8.824726
0,3,9.722689
0,0,9.290969
0,3,9.802978
0,2,9.373838
0,1,8.764521
0,0,9.173515
0,1,9.3696785
0,0,8.790152
0,1,9.237167
0,0,8.818469
0,1,9.51042
0,1,9.264064
0,1,9.0916395
0,2,9.305675
0,1,9.220849
0,1,9.115808
0,0,8.831447
0,2,9.495529
0,5,10.224764
0,2,9.400771
0,0,9.519534
0,1,9.044313
0,0,8.9278755
0,0,8.947073
0,1,9.223179
0,2,9.320641
0,3,9.682055
0,1,9.994485
0,1,9.300133
0,0,9.26507
0,0,9.074371
0,1,8.918367
0,0,9.336427
0,3,8.896361
0,1,9.134545
0,0,8.86342
0,1,10.089261
0,2,8.938318
0,0,8.965616
0,2,9.072304
0,0,8.7811165
0,1,8.959004
0,2,9.620188
0,0,9.008134
0,0,8.814446
0,0,8.777899
0,2,9.179214
0,2,9.465175
0,1,9.057301
0,1,8.985191
0,0,8.8310795
0,0,9.365707
0,1,8.807613
0,1,9.122303
0,3,9.04568
0,2,9.323539
0,1,9.027561
0,1,8.856069
0,4,10.187388
0,32,10.925126
0,0,9.086302
0,1,9.143731
0,0,8.750358
0,2,9.815006
0,1,8.873356
0,0,8.949767
0,0,8.869225
0,1,9.061535
0,0,8.858848
0,0,8.773828
0,0,9.280658
0,0,8.835154
0,0,8.929813
0,0,8.810429
0,1,9.014358
0,5,9.661097
0,4,9.747819
0,1,8.89375
0,0,8.759335
0,0,9.408118
0,3,9.331422
0,3,9.049495
0,1,9.313343
0,0,8.84805
0,3,9.720724
0,1,9.171655
0,1,9.155753
0,2,9.631592
0,0,8.746848
0,2,9.029587
0,2,9.4071665
0,1,8.789261
0,1,9.128399
0,0,8.930987
0,2,9.490876
0,2,9.263273
0,1,8.7824135
0,1,9.192462
0,3,9.864898
0,0,9.240176
0,2,9.208129
0,2,9.064695
0,0,8.799048
0,0,9.157863
0,1,8.906293
0,0,9.126684
0,2,9.551947
0,2,9.891901
0,0,9.606704
0,0,8.857121
0,0,8.801798
0,2,9.944916
0,1,9.5296
0,1,9.146535
0,2,9.596083
0,1,9.165457
0,7,10.345108
0,3,10.206223
0,0,8.9015465
0,1,9.911747
0,9,10.415407
0,1,9.379264
0,1,9.07889
0,8,9.941467
0,41,11.105607
0,1,9.073849
0,0,9.123845
0,1,8.937582
0,0,8.8441515
0,9,10.442049
0,0,8.820624
0,0,9.285382
0,0,9.213423
0,0,8.918135
0,2,9.398863
0,2,9.467888
0,0,9.016503
0,1,9.353823
0,0,8.896339
0,0,8.972342
0,0,9.215106
0,2,9.789808
0,4,9.523916
0,0,8.8099165
0,2,9.274106
0,0,8.956293
0,0,8.997751
0,0,9.339603
0,1,8.825335
0,1,8.732089
0,1,9.708325
0,0,8.905178
0,0,9.115854
0,0,8.878967
0,2,9.381105
0,0,9.034112
0,0,8.916594
0,1,8.801169
0,3,9.626174
0,1,9.353908
0,1,9.183675
0,2,8.995333
0,0,8.889823
0,0,9.387523
0,0,8.798177
0,3,9.646248
0,0,9.3195
0,1,8.894044
0,1,9.280151
0,0,9.029483
0,1,9.846776
0,1,8.83378
0,2,9.857948
0,1,9.044843
0,0,8.910197
0,0,8.970406
0,1,9.038928
0,1,8.951189
0,2,8.892087
0,0,8.804388
0,5,10.1458235
0,1,9.276442
0,3,10.01322
0,0,9.042624
0,2,9.456313
0,0,8.962153
0,1,8.867738
0,0,9.117143
0,1,9.466607
0,3,9.943498
0,0,9.134549
0,3,9.625121
0,2,10.143525
0,0,9.252072
0,1,9.909374
0,1,9.302796
0,1,9.139882
0,0,8.930359
0,1,9.080766
0,2,9.367754
0,1,8.826198
0,1,9.314526
0,1,9.581393
0,4,9.80991
0,0,9.120422
0,3,9.430986
0,1,9.478898
0,0,9.26735
0,5,9.9653635
0,1,9.7787695
0,1,9.375356
0,2,9.6725
0,2,9.9738655
0,5,9.959844
0,0,9.0544815
0,0,8.951097
0,1,9.699691
0,1,9.046633
0,3,9.164442
0,2,9.460704
0,0,9.007041
0,0,8.770687
0,0,9.186286
0,6,10.198802
0,2,8.822894
0,2,8.958995
0,6,10.086411
0,1,9.088443
0,1,9.522782
0,0,9.277003
0,1,9.337444
0,0,8.787119
0,0,9.272813
0,0,9.142449
0,1,9.671446
0,0,9.588594
0,0,8.854141
0,1,9.512415
0,1,9.64107
0,3,9.315564
0,0,9.042669
0,0,9.167584
0,0,9.196987
0,0,9.470066
0,1,8.909189
0,6,10.152657
0,1,8.8569355
0,2,10.149299
0,0,8.883962
0,1,9.58763
0,1,9.037951
0,2,9.5433
0,0,8.820177
0,2,9.29844
0,2,9.04402
0,2,9.637989
0,3,9.6852455
0,4,9.330962
0,0,9.055951
0,2,9.433272
0,0,8.905232
0,1,9.765358
0,21,10.863023
0,0,9.006613
0,2,9.018155
0,4,10.078659
0,0,8.856691
0,1,9.273523
0,0,9.108256
0,2,10.164954
0,8,10.086656
0,0,8.900987
0,0,8.915596
0,0,9.153488
0,3,9.429804
0,0,8.950734
0,9,10.306806
0,2,8.885819
0,0,9.10001
0,0,8.902241
0,0,8.875237
0,1,8.939375
0,1,9.265678
0,0,9.03821
0,3,9.437268
0,1,8.795771
0,3,9.967922
0,2,9.680239
0,20,10.611805
0,0,8.848398
0,0,9.1314
0,6,9.776669
0,2,9.877804
0,16,10.447555
0,0,9.209861
0,8,10.181226
0,2,9.072402
0,1,9.38423
0,0,9.118462
0,1,9.325479
0,2,9.460412
0,2,9.124455
0,3,9.3136015
0,2,9.568957
0,3,9.338256
0,7,10.285335
0,1,9.268561
0,0,9.060206
0,0,9.438242
0,1,8.809532
0,0,8.88023
0,2,10.003383
0,1,9.061818
0,0,8.996461
0,1,9.147732
0,3,9.806134
0,0,8.829769
0,0,8.81438
0,3,8.927697
0,2,10.044197
0,1,9.563325
0,1,8.893633
0,4,10.06689
0,0,9.145707
0,0,8.830374
0,0,9.150553
0,1,9.725151
0,2,9.294784
0,2,9.938054
0,0,9.066963
0,1,9.071648
0,3,9.567609
0,0,9.085633
0,0,8.88958
0,34,10.7981
0,1,9.106511
0,2,9.930691
0,3,9.183775
0,2,8.809256
0,0,8.9179735
0,0,8.868026
0,0,9.212638
0,1,9.894229
0,0,8.9788475
0,1,8.917473
0,3,9.937038
0,5,9.937428
0,0,8.868159
0,0,8.970343
0,1,8.815471
0,0,8.868575
0,0,9.149221
0,0,8.898893
0,1,9.317658
0,3,9.387305
0,0,8.781094
0,1,8.942573
0,0,8.916908
0,0,8.791726
0,1,9.145082
0,0,8.80398
0,3,9.570592
0,8,10.341925
0,0,9.155699
0,0,9.402656
0,5,9.982567
0,21,10.7481
0,0,8.994457
0,4,9.823911
0,0,9.1628685
0,2,9.240114
0,11,10.571611
0,0,8.857676
0,299,11.196374
0,4,9.741479
0,0,9.790536
0,0,8.995662
0,2,9.331334
0,1,9.525988
0,4,10.285235
0,0,8.867516
0,0,8.872006
0,1,9.342516
0,0,8.931924
0,4,9.917394
0,2,8.895194
0,0,9.230559
0,1,9.191051
0,1,9.843851
0,4,9.889418
0,0,9.14352
0,0,8.875298
0,1,9.009836
0,1,9.503104
0,3,8.831602
0,2,9.7995615
0,0,9.081295
0,2,9.66647
0,0,9.001402
0,0,9.322956
0,1,9.73877
0,3,9.986755
0,4,9.672487
0,0,8.928844
0,0,9.177912
0,2,9.66272
0,1,9.705163
0,1,8.886036
0,1,9.317367
0,2,9.148347
0,4,8.895535
0,2,9.089447
0,0,8.894036
0,0,9.496584
0,1,9.218406
0,3,9.590079
0,2,9.593309
0,0,9.221146
0,1,8.905131
0,0,9.25996
0,2,9.33611
0,6,10.421008
0,1,9.084504
0,2,8.916956
0,0,8.865407
0,0,9.204083
0,4,10.017106
0,0,9.398835
0,1,9.033241
0,0,9.065324
0,0,9.152198
0,5,9.893361
0,0,8.829975
0,2,8.840338
0,1,9.72993
0,0,9.006537
0,1,9.444308
0,1,9.535096
0,7,9.974322
0,2,9.264036
0,0,9.241536
0,6,10.071055
0,0,9.079901
0,9,10.370229
0,0,8.877538
0,3,9.667609
0,1,9.528021
0,0,8.843627
0,1,9.841724
0,1,9.130774
0,1,10.266649
0,2,9.053056
0,1,9.926397
0,27,10.611296
0,3,9.667102
0,0,9.185762
0,0,9.064399
0,3,9.096664
0,1,9.179589
0,7,10.27659
0,0,8.88746
0,0,8.884171
0,1,9.132778
0,2,9.5390215
0,1,9.146865
0,0,9.332624
0,1,9.086694
0,2,9.8570595
0,3,9.796498
0,1,8.977692
0,2,9.813424
0,2,8.861816
0,0,9.230243
0,0,8.93668
0,1,8.849432
0,0,9.1924715
0,1,8.990432
0,1,9.217488
0,1,9.261694
0,0,9.233458
0,3,9.432536
0,4,10.028625
0,0,9.510001
0,1,10.030874
0,0,8.955302
0,0,9.069364
0,0,9.2680025
0,1,9.688124
0,1,9.09906
0,0,8.864794
0,2,9.666961
0,5,10.282929
0,3,9.035518
0,0,8.879689
0,1,8.9348135
0,3,9.917916
0,0,9.053075
0,11,10.37641
0,1,9.21284
0,4,9.653053
0,0,8.839998
0,0,8.929751
0,7,9.764121
0,0,9.593566
0,1,9.289513
0,0,8.904391
0,0,9.15652
0,0,8.953419
0,1,9.490684
0,0,8.9588585
0,2,9.772678
0,0,9.757121
0,1,9.025973
0,0,9.223331
0,1,9.108713
